CustomerID,Age,Gender,TenureMonths,ContractType,InternetService,TechSupport,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,Churn
CUST-1806,37,Male,22,Two year,DSL,Yes,Electronic check,Yes,79.12,1750.14,1,2,0
CUST-1807,45,Male,45,One year,DSL,No,Bank transfer,No,62.07,2794.65,1,1,1
CUST-1808,25,Male,67,One year,Fiber optic,Yes,Mailed check,Yes,115.48,7768.74,0,4,0
CUST-1809,58,Male,66,Month-to-month,DSL,No,Bank transfer,Yes,59.91,3935.91,1,2,1
CUST-1810,56,Female,34,Month-to-month,Fiber optic,No,Electronic check,Yes,88.82,3031.2,1,3,1
CUST-1811,18,Female,55,Month-to-month,DSL,No,Bank transfer,Yes,70.89,3898.33,0,1,0
CUST-1812,20,Female,1,One year,DSL,Yes,Electronic check,No,64.98,65.01,3,2,0
CUST-1813,30,Male,72,One year,Fiber optic,No,Bank transfer,Yes,94.5,6791.81,2,2,0
CUST-1814,45,Female,38,Month-to-month,No,No internet service,Credit card,Yes,26.84,1035.21,2,1,0
CUST-1815,74,Male,6,Month-to-month,Fiber optic,No,Electronic check,Yes,97.13,592.57,2,4,1
CUST-1816,66,Male,25,Month-to-month,Fiber optic,No,Credit card,No,119.06,2989.0,1,4,0
CUST-1817,42,Female,17,Two year,DSL,Yes,Bank transfer,No,82.59,1406.57,2,3,0
CUST-1818,73,Male,61,One year,No,No internet service,Electronic check,Yes,22.15,1346.28,2,5,0
CUST-1819,50,Female,12,Month-to-month,Fiber optic,No,Mailed check,No,86.43,1036.16,3,2,1
CUST-1820,55,Female,6,Month-to-month,Fiber optic,No,Electronic check,Yes,109.68,664.58,1,3,1
CUST-1821,70,Male,27,One year,Fiber optic,Yes,Bank transfer,No,108.78,2906.98,3,2,1
CUST-1822,23,Male,8,Month-to-month,DSL,Yes,Bank transfer,Yes,65.02,533.25,1,4,0
CUST-1823,75,Male,65,Month-to-month,Fiber optic,No,Electronic check,No,109.76,7170.79,2,3,0
CUST-1824,61,Female,57,Month-to-month,DSL,Yes,Mailed check,Yes,63.62,3633.55,1,4,1
CUST-1825,62,Male,40,One year,No,No internet service,Credit card,Yes,26.96,1074.19,0,4,0
CUST-1826,49,Male,14,Month-to-month,DSL,Yes,Credit card,Yes,65.77,918.36,2,3,0
CUST-1827,62,Male,35,Month-to-month,Fiber optic,No,Mailed check,No,89.46,3141.71,2,4,1
CUST-1828,64,Female,48,Two year,Fiber optic,No,Credit card,Yes,91.15,4371.33,0,5,0
CUST-1829,38,Male,56,Month-to-month,Fiber optic,Yes,Mailed check,No,126.61,7103.19,3,2,0
CUST-1830,33,Male,49,Month-to-month,No,No internet service,Mailed check,Yes,25.55,1249.34,0,3,0
CUST-1831,71,Female,13,Month-to-month,Fiber optic,No,Credit card,Yes,113.05,1495.36,0,4,0
CUST-1832,38,Female,61,Month-to-month,Fiber optic,Yes,Mailed check,Yes,106.92,6547.42,2,4,1
CUST-1833,28,Male,49,One year,DSL,Yes,Mailed check,No,69.73,3411.82,4,2,0
CUST-1834,54,Male,46,Month-to-month,DSL,Yes,Mailed check,Yes,67.69,3112.52,1,3,1
CUST-1835,53,Male,62,Month-to-month,DSL,No,Credit card,No,64.61,4005.48,3,3,1
CUST-1836,52,Female,8,One year,Fiber optic,Yes,Credit card,No,112.31,898.35,3,3,1
CUST-1837,36,Male,43,One year,No,No internet service,Mailed check,No,25.05,1062.94,2,2,0
CUST-1838,37,Female,20,One year,No,No internet service,Electronic check,Yes,22.06,424.89,1,5,0
CUST-1839,74,Female,39,Month-to-month,DSL,Yes,Mailed check,No,81.97,3215.58,3,4,1
CUST-1840,35,Female,49,Month-to-month,No,No internet service,Bank transfer,No,21.36,1062.99,4,3,0
CUST-1841,64,Male,64,One year,Fiber optic,No,Electronic check,Yes,118.8,7619.29,2,4,1
CUST-1842,58,Female,62,Month-to-month,DSL,No,Credit card,No,55.3,3427.56,2,5,0
CUST-1843,66,Female,54,Two year,DSL,Yes,Mailed check,Yes,72.62,3949.86,3,2,0
CUST-1844,31,Female,9,Two year,DSL,No,Electronic check,Yes,61.67,554.69,0,2,0
CUST-1845,32,Male,37,Two year,Fiber optic,Yes,Electronic check,Yes,108.72,4035.58,1,3,0
CUST-1846,48,Female,49,Month-to-month,Fiber optic,No,Electronic check,Yes,104.97,5122.7,1,4,0
CUST-1847,18,Male,41,Month-to-month,Fiber optic,No,Credit card,Yes,100.25,4106.8,1,1,0
CUST-1848,70,Male,17,One year,Fiber optic,No,Electronic check,Yes,99.52,1689.5,2,5,0
CUST-1849,71,Male,21,Month-to-month,Fiber optic,Yes,Electronic check,No,118.65,2490.67,4,3,1
CUST-1850,71,Female,51,Month-to-month,DSL,Yes,Mailed check,Yes,76.72,3892.84,2,3,1
CUST-1851,20,Male,59,Two year,Fiber optic,Yes,Electronic check,Yes,122.16,7218.0,2,2,0
CUST-1852,33,Male,39,Two year,Fiber optic,Yes,Electronic check,Yes,101.75,3983.68,0,2,0
CUST-1853,40,Male,55,Month-to-month,DSL,Yes,Electronic check,Yes,75.19,4124.29,4,4,0
CUST-1854,74,Male,41,Month-to-month,DSL,No,Mailed check,No,66.7,2717.49,2,5,0
CUST-1855,28,Female,39,Month-to-month,No,No internet service,Mailed check,Yes,22.96,883.91,1,3,1
CUST-1856,29,Female,13,Two year,DSL,No,Mailed check,No,64.72,848.79,0,5,0
CUST-1857,27,Male,64,Two year,Fiber optic,No,Mailed check,Yes,95.98,6133.77,2,4,1
CUST-1858,49,Male,11,Month-to-month,No,No internet service,Credit card,No,21.13,230.42,4,3,1
CUST-1859,33,Female,19,Month-to-month,DSL,No,Mailed check,Yes,59.28,1110.22,0,4,1
CUST-1860,25,Male,11,Two year,Fiber optic,No,Electronic check,Yes,88.69,1005.28,0,3,1
CUST-1861,55,Male,46,Month-to-month,DSL,No,Electronic check,No,68.66,3159.46,2,3,1
CUST-1862,29,Female,45,Month-to-month,No,No internet service,Mailed check,Yes,25.29,1155.3,0,1,0
CUST-1863,41,Female,1,Two year,Fiber optic,Yes,Bank transfer,No,126.27,133.67,1,4,1
CUST-1864,45,Male,40,Month-to-month,Fiber optic,No,Electronic check,No,110.54,4420.97,2,1,1
CUST-1865,70,Female,19,One year,Fiber optic,No,Bank transfer,Yes,86.82,1648.18,1,4,1
CUST-1866,25,Male,72,Month-to-month,Fiber optic,No,Electronic check,Yes,115.95,8337.52,1,4,0
CUST-1867,75,Female,72,Month-to-month,Fiber optic,No,Mailed check,Yes,115.19,8286.92,0,2,1
CUST-1868,45,Male,61,Two year,DSL,Yes,Bank transfer,No,71.87,4368.95,0,3,0
CUST-1869,53,Male,12,Month-to-month,Fiber optic,Yes,Electronic check,No,113.51,1345.37,0,3,1
CUST-1870,43,Male,61,Two year,No,No internet service,Mailed check,Yes,27.81,1727.71,0,3,0
CUST-1871,25,Female,33,One year,DSL,No,Electronic check,Yes,65.65,2170.63,2,2,1
CUST-1872,75,Female,45,Month-to-month,DSL,Yes,Bank transfer,Yes,81.11,3671.94,5,3,0
CUST-1873,67,Male,69,Month-to-month,No,No internet service,Electronic check,No,20.66,1413.63,2,2,0
CUST-1874,45,Male,8,Month-to-month,Fiber optic,No,Credit card,Yes,91.69,714.75,1,1,1
CUST-1875,45,Female,25,Month-to-month,DSL,No,Electronic check,Yes,63.82,1580.83,4,1,1
CUST-1876,54,Male,46,Month-to-month,DSL,No,Credit card,No,66.7,3061.87,0,1,0
CUST-1877,58,Male,30,Month-to-month,No,No internet service,Mailed check,Yes,26.53,796.45,1,4,0
CUST-1878,53,Female,47,Month-to-month,No,No internet service,Bank transfer,Yes,27.91,1309.51,0,5,0
CUST-1879,44,Male,49,One year,Fiber optic,No,Electronic check,No,98.61,4820.29,2,3,0
CUST-1880,71,Female,47,One year,No,No internet service,Credit card,No,20.38,959.18,0,3,0
CUST-1881,34,Female,18,One year,Fiber optic,Yes,Electronic check,Yes,121.04,2181.35,0,2,1
CUST-1882,26,Male,66,Month-to-month,No,No internet service,Electronic check,Yes,24.84,1649.97,4,3,0
CUST-1883,50,Male,68,Month-to-month,No,No internet service,Mailed check,Yes,21.59,1490.18,3,2,1
CUST-1884,70,Male,33,One year,Fiber optic,Yes,Electronic check,Yes,110.32,3635.1,2,4,0
CUST-1885,37,Female,36,Month-to-month,DSL,No,Electronic check,No,69.85,2532.83,3,5,0
CUST-1886,30,Female,19,Month-to-month,Fiber optic,No,Credit card,Yes,111.96,2128.23,1,2,1
CUST-1887,45,Female,28,Two year,Fiber optic,No,Credit card,No,102.49,2846.81,1,4,0
CUST-1888,65,Male,40,One year,DSL,Yes,Mailed check,No,69.1,2790.75,0,1,0
CUST-1889,46,Female,15,Month-to-month,DSL,Yes,Credit card,Yes,82.47,1271.14,0,3,1
CUST-1890,30,Female,2,Month-to-month,No,No internet service,Mailed check,Yes,230.5,14500.0,9,1,0
CUST-1891,63,Female,39,One year,DSL,No,Electronic check,Yes,63.16,2464.59,1,3,0
CUST-1892,52,Female,2,One year,DSL,Yes,Bank transfer,No,68.61,133.15,0,2,0
CUST-1893,23,Female,63,One year,No,No internet service,Bank transfer,No,25.85,1621.59,1,3,0
CUST-1894,35,Female,29,One year,No,No internet service,Credit card,Yes,21.94,654.42,2,3,1
CUST-1895,68,Female,66,Two year,Fiber optic,No,Electronic check,No,91.01,6006.4,0,3,0
CUST-1896,22,Male,51,Month-to-month,No,No internet service,Bank transfer,Yes,24.24,1261.35,2,4,0
CUST-1897,64,Male,10,Month-to-month,Fiber optic,Yes,Electronic check,No,103.15,1032.02,1,5,0
CUST-1898,42,Female,14,One year,No,No internet service,Electronic check,Yes,25.03,344.23,2,3,0
CUST-1899,19,Male,51,One year,Fiber optic,No,Electronic check,Yes,89.13,4536.61,1,2,0
CUST-1900,27,Female,39,One year,Fiber optic,No,Credit card,No,107.92,4197.72,2,2,1
CUST-1901,73,Female,28,Month-to-month,Fiber optic,No,Credit card,Yes,94.92,2665.47,0,5,1
CUST-1902,47,Female,3,Month-to-month,DSL,Yes,Bank transfer,Yes,63.0,169.58,1,3,0
CUST-1903,67,Male,70,Two year,Fiber optic,No,Mailed check,Yes,89.44,6248.52,1,3,0
CUST-1904,62,Male,27,One year,Fiber optic,No,Electronic check,Yes,117.68,3197.23,4,2,1
CUST-1905,22,Male,2,Two year,DSL,No,Electronic check,Yes,72.35,130.38,1,3,0
CUST-1906,72,Female,38,One year,No,No internet service,Electronic check,No,21.87,844.0,2,2,0
CUST-1907,73,Female,3,One year,Fiber optic,No,Mailed check,Yes,112.24,305.77,1,5,0
CUST-1908,50,Female,16,One year,Fiber optic,No,Bank transfer,Yes,106.3,1722.55,1,5,0
CUST-1909,71,Male,40,Two year,DSL,No,Mailed check,No,74.42,2957.75,1,1,0
CUST-1910,18,Female,2,One year,Fiber optic,No,Electronic check,Yes,98.08,183.01,3,3,0
CUST-1911,35,Female,41,One year,No,No internet service,Electronic check,Yes,25.45,1053.66,1,2,0
CUST-1912,49,Male,12,Month-to-month,No,No internet service,Electronic check,No,20.51,250.18,1,3,0
CUST-1913,64,Female,35,Month-to-month,DSL,Yes,Mailed check,No,70.92,2495.62,0,5,1
CUST-1914,66,Male,65,One year,Fiber optic,Yes,Credit card,No,126.73,8218.28,1,3,0
CUST-1915,28,Male,55,Month-to-month,No,No internet service,Bank transfer,No,24.31,,1,3,0
CUST-1916,38,Female,45,Month-to-month,DSL,Yes,Credit card,Yes,68.76,3084.94,2,2,1
CUST-1917,43,Male,62,Month-to-month,No,No internet service,Mailed check,No,20.96,1282.87,2,4,0
CUST-1918,42,Female,49,Month-to-month,DSL,No,Mailed check,Yes,69.07,3393.37,1,4,0
CUST-1919,39,Female,25,Month-to-month,No,No internet service,Electronic check,No,25.16,643.15,3,3,1
CUST-1920,44,Female,23,Month-to-month,DSL,No,Credit card,Yes,62.48,1431.99,0,2,1
CUST-1921,66,Male,24,Two year,Fiber optic,No,Bank transfer,No,118.28,2861.56,0,3,0
CUST-1922,30,Female,38,Month-to-month,No,No internet service,Electronic check,No,20.18,755.05,1,5,0
CUST-1923,50,Female,28,Month-to-month,DSL,Yes,Mailed check,No,69.07,1956.44,3,3,0
CUST-1924,51,Female,21,Month-to-month,DSL,Yes,Mailed check,Yes,81.42,1718.25,1,3,0
CUST-1925,58,Male,54,One year,Fiber optic,No,Bank transfer,Yes,96.23,5178.07,4,3,1
CUST-1926,52,Male,18,Month-to-month,DSL,No,Credit card,No,60.05,1110.62,0,4,0
CUST-1927,18,Female,36,Two year,DSL,Yes,Bank transfer,No,73.68,2645.81,1,3,0
CUST-1928,38,Male,45,One year,Fiber optic,No,Mailed check,Yes,113.83,5140.43,2,2,0
CUST-1929,65,Female,53,One year,Fiber optic,Yes,Electronic check,No,96.61,5122.51,0,3,0
CUST-1930,72,Female,30,Month-to-month,DSL,Yes,Electronic check,No,81.86,2461.42,0,4,0
CUST-1931,23,Male,60,One year,DSL,No,Electronic check,Yes,70.9,4267.52,0,4,0
CUST-1932,45,Female,32,Month-to-month,DSL,Yes,Electronic check,No,66.63,2144.85,0,5,0
CUST-1933,34,Female,67,Two year,Fiber optic,No,Bank transfer,Yes,109.92,7359.51,0,3,0
CUST-1934,22,Female,67,One year,DSL,Yes,Bank transfer,Yes,70.7,4744.87,1,1,0
CUST-1935,48,Female,28,Month-to-month,Fiber optic,Yes,Electronic check,Yes,107.08,3005.09,2,5,1
CUST-1936,22,Female,44,Month-to-month,DSL,Yes,Credit card,Yes,78.67,3464.68,3,3,0
CUST-1937,55,Male,41,Month-to-month,Fiber optic,No,Electronic check,No,118.7,4863.65,3,4,0
CUST-1938,20,Male,63,One year,Fiber optic,No,Electronic check,Yes,89.43,5637.26,3,4,0
CUST-1939,70,Female,23,Month-to-month,Fiber optic,No,Electronic check,No,99.72,2323.07,2,3,0
CUST-1940,40,Male,48,One year,Fiber optic,Yes,Mailed check,No,109.83,5267.41,1,2,1
CUST-1941,54,Male,32,Month-to-month,Fiber optic,Yes,Electronic check,No,106.17,3415.54,2,4,1
CUST-1942,70,Male,57,One year,Fiber optic,No,Mailed check,Yes,97.71,5560.18,1,4,0
CUST-1943,54,Female,33,Two year,DSL,No,Mailed check,No,56.05,1836.43,1,3,0
CUST-1944,27,Female,24,One year,DSL,No,Credit card,Yes,68.71,1698.19,1,3,0
CUST-1945,27,Female,39,One year,Fiber optic,Yes,Electronic check,Yes,108.27,4230.63,2,1,0
CUST-1946,36,Female,34,Month-to-month,No,No internet service,Electronic check,Yes,21.56,741.55,1,1,0
CUST-1947,34,Female,56,Month-to-month,Fiber optic,No,Electronic check,Yes,113.56,6368.29,0,3,1
CUST-1948,38,Male,28,One year,DSL,No,Bank transfer,No,71.05,2010.51,0,3,0
CUST-1949,31,Female,37,Month-to-month,Fiber optic,No,Electronic check,Yes,102.02,3780.86,2,5,0
CUST-1950,26,Male,7,Month-to-month,Fiber optic,No,Credit card,No,95.45,680.39,0,4,0
CUST-1951,63,Female,68,Month-to-month,DSL,Yes,Mailed check,Yes,75.76,5135.8,1,4,0
CUST-1952,18,Female,37,Month-to-month,DSL,No,Mailed check,Yes,60.76,2262.88,1,3,1
CUST-1953,68,Male,56,Month-to-month,No,No internet service,Mailed check,No,21.89,1222.29,2,2,0
CUST-1954,62,Male,65,Two year,DSL,No,Electronic check,No,69.61,4534.73,3,5,0
CUST-1955,30,Male,65,Month-to-month,No,No internet service,Electronic check,Yes,20.32,1295.07,1,3,0
CUST-1956,21,Male,47,One year,Fiber optic,No,Electronic check,Yes,88.32,4160.49,1,1,1
CUST-1957,18,Male,20,Month-to-month,Fiber optic,No,Bank transfer,Yes,85.24,1671.17,0,3,1
CUST-1958,66,Female,19,One year,Fiber optic,Yes,Electronic check,Yes,98.35,1864.51,4,5,0
CUST-1959,57,Female,29,Month-to-month,Fiber optic,No,Electronic check,No,87.41,2509.31,0,5,0
CUST-1960,49,Female,60,Two year,DSL,Yes,Credit card,No,82.92,4984.7,2,1,0
CUST-1961,51,Female,18,Two year,DSL,Yes,Electronic check,Yes,68.78,1239.08,0,5,0
CUST-1962,45,Female,35,Month-to-month,Fiber optic,No,Credit card,No,90.22,3146.14,0,2,1
CUST-1963,48,Female,43,Two year,No,No internet service,Bank transfer,Yes,21.93,964.51,4,1,0
CUST-1964,25,Male,11,Two year,No,No internet service,Electronic check,Yes,27.49,288.94,4,4,0
CUST-1965,56,Female,49,Two year,Fiber optic,No,Electronic check,Yes,103.21,5011.82,4,5,0
CUST-1966,43,Male,38,Two year,Fiber optic,No,Electronic check,No,97.77,3722.96,1,3,0
CUST-1967,75,Female,64,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,123.57,7881.98,3,3,0
CUST-1968,51,Female,69,One year,Fiber optic,No,Bank transfer,Yes,98.82,6805.6,3,4,0
CUST-1969,71,Female,8,Month-to-month,Fiber optic,No,Bank transfer,Yes,96.73,766.08,0,4,0
CUST-1970,71,Male,34,Month-to-month,DSL,Yes,Credit card,Yes,67.15,2261.74,0,5,0
CUST-1971,20,Female,48,Two year,Fiber optic,No,Bank transfer,No,98.22,4707.15,3,3,1
CUST-1972,67,Female,56,Month-to-month,Fiber optic,Yes,Electronic check,Yes,104.08,5807.4,1,5,0
CUST-1973,29,Male,65,One year,No,No internet service,Electronic check,Yes,25.42,1654.74,4,5,0
CUST-1974,18,Male,31,Two year,DSL,Yes,Credit card,No,68.79,2114.06,2,1,1
CUST-1975,71,Female,4,Two year,No,No internet service,Electronic check,No,24.62,98.93,0,4,0
CUST-1976,61,Male,50,Two year,Fiber optic,No,Electronic check,No,87.31,4382.93,0,3,0
CUST-1977,22,Female,69,Month-to-month,Fiber optic,No,Bank transfer,Yes,91.7,6339.04,1,3,1
CUST-1978,47,Male,30,Month-to-month,DSL,No,Mailed check,Yes,63.15,1893.27,1,4,0
CUST-1979,47,Male,59,Month-to-month,Fiber optic,No,Credit card,Yes,117.79,6934.78,1,1,0
CUST-1980,74,Female,67,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,106.2,7117.79,1,3,0
CUST-1981,34,Male,45,Month-to-month,DSL,No,Electronic check,No,68.28,3062.16,0,5,0
CUST-1982,65,Female,4,Month-to-month,DSL,No,Credit card,Yes,60.1,243.42,1,2,1
CUST-1983,64,Male,26,One year,Fiber optic,No,Electronic check,Yes,89.45,2299.97,1,3,0
CUST-1984,40,Male,27,One year,DSL,Yes,Electronic check,Yes,64.17,1744.7,2,5,0
CUST-1985,32,Female,46,Month-to-month,Fiber optic,No,Mailed check,Yes,95.69,4402.24,0,3,1
CUST-1986,54,Female,64,One year,Fiber optic,Yes,Electronic check,No,98.52,6338.41,3,3,0
CUST-1987,38,Female,51,Month-to-month,Fiber optic,Yes,Mailed check,Yes,99.09,5073.18,3,3,1
CUST-1988,31,Female,50,Month-to-month,Fiber optic,No,Electronic check,Yes,111.63,5589.99,0,3,0
CUST-1989,19,Female,6,One year,Fiber optic,No,Mailed check,Yes,85.55,511.44,2,4,1
CUST-1990,28,Male,59,One year,No,No internet service,Mailed check,Yes,24.46,1432.2,5,4,0
CUST-1991,68,Male,15,One year,DSL,No,Bank transfer,Yes,62.59,952.99,2,3,0
CUST-1992,56,Female,30,Month-to-month,DSL,No,Credit card,No,65.13,1950.46,0,4,1
CUST-1993,55,Female,42,Two year,Fiber optic,No,Electronic check,Yes,104.7,4414.93,3,3,0
CUST-1994,51,Female,37,One year,Fiber optic,Yes,Mailed check,No,103.97,3852.9,0,3,1
CUST-1995,55,Male,42,One year,Fiber optic,Yes,Mailed check,No,103.33,4345.98,1,4,0
CUST-1996,67,Male,35,One year,Fiber optic,Yes,Electronic check,No,118.67,4162.37,2,4,0
CUST-1997,51,Female,6,Two year,Fiber optic,No,Credit card,No,115.49,679.15,0,3,1
CUST-1998,35,Female,68,One year,No,No internet service,Bank transfer,Yes,21.54,1449.39,1,1,0
CUST-1999,47,Female,18,One year,DSL,Yes,Electronic check,Yes,64.95,1153.25,2,2,0
